Date,Open,High,Low,Close,Adj Close,Volume
2018-11-06,103.000000,103.000000,101.760002,101.800003,97.923073,1851746
2018-11-07,102.019997,103.480003,102.019997,102.739998,98.827271,1662575
2018-11-08,102.000000,104.839996,102.000000,103.519997,99.577560,2460143
2018-11-09,103.019997,103.300003,101.860001,102.339996,98.442505,2697445
2018-11-12,102.779999,103.099998,100.120003,100.160004,96.345528,2817837
2018-11-13,100.360001,102.019997,100.059998,101.699997,97.826874,2306909
2018-11-14,100.919998,101.860001,100.040001,100.540001,96.711060,2343362
2018-11-15,101.139999,102.160004,100.500000,101.360001,97.499825,2587000
2018-11-16,101.779999,102.400002,100.500000,101.339996,97.480583,3033865
2018-11-19,100.839996,101.599998,99.760002,100.019997,96.210854,2261596
2018-11-20,99.169998,100.080002,98.360001,98.919998,95.152748,2883010
2018-11-21,99.620003,100.980003,99.419998,100.760002,96.922676,2114129
2018-11-22,100.540001,101.059998,99.970001,100.099998,96.287811,1578355
2018-11-23,100.160004,100.620003,99.650002,100.540001,96.711060,1492296
2018-11-26,101.000000,103.059998,100.900002,102.459999,98.557938,2331956
2018-11-27,102.739998,102.940002,101.620003,102.599998,98.692604,1675297
2018-11-28,102.860001,103.080002,102.139999,102.419998,98.519455,1698703
2018-11-29,102.720001,103.720001,102.139999,102.300003,98.404030,1722423
2018-11-30,102.639999,102.779999,102.000000,102.400002,98.500221,2039177
2018-12-03,103.879997,104.699997,103.800003,104.040001,100.077766,2624046
2018-12-04,103.559998,103.820000,102.739998,103.000000,99.077370,1917322
2018-12-05,101.860001,101.959999,100.620003,101.000000,97.153534,2214554
2018-12-06,99.730003,100.080002,97.070000,97.669998,93.950356,4566872
2018-12-07,98.250000,99.199997,97.690002,97.690002,93.969597,2540894
2018-12-10,97.250000,97.849998,96.510002,96.959999,93.267395,2873505
2018-12-11,97.620003,98.879997,97.610001,97.900002,94.171600,2849327
2018-12-12,98.040001,99.860001,98.040001,99.510002,95.720284,2656842
2018-12-13,99.790001,101.019997,99.550003,100.440002,96.614868,2298416
2018-12-14,99.349998,100.599998,99.120003,100.199997,96.384003,2063421
2018-12-17,100.500000,101.180000,98.839996,99.580002,95.787621,1961192
2018-12-18,99.360001,101.180000,99.129997,100.320000,96.499435,2343225
2018-12-19,100.379997,100.639999,99.389999,99.510002,95.720284,2623829
2018-12-20,98.320000,98.639999,97.110001,98.389999,94.642937,3725141
2018-12-21,98.220001,98.339996,97.110001,98.169998,94.431313,6667022
2018-12-27,98.000000,98.059998,94.970001,95.820000,92.170815,3107490
2018-12-28,96.330002,98.110001,96.330002,97.379997,93.671394,1702272
2019-01-02,97.019997,98.410004,95.650002,98.080002,94.344742,2195655
2019-01-03,97.269997,97.720001,95.070000,95.449997,91.814896,2582773
2019-01-04,96.440002,99.449997,96.160004,99.190002,95.412468,2722920
2019-01-07,99.900002,99.900002,96.510002,97.889999,94.161980,2523099
2019-01-08,97.830002,99.570000,97.809998,98.279999,94.537125,2431794
2019-01-09,98.790001,99.320000,97.919998,98.639999,94.883415,2040289
2019-01-10,98.019997,98.800003,97.580002,98.760002,94.998848,1895622
2019-01-11,98.949997,99.480003,97.339996,97.529999,93.815689,2385336
2019-01-14,97.209999,97.660004,96.510002,97.349998,93.642540,1871760
2019-01-15,98.260002,98.769997,97.150002,97.699997,93.979210,1653531
2019-01-16,98.139999,98.320000,96.900002,97.589996,93.873398,1834436
2019-01-17,96.910004,98.070000,96.730003,97.900002,94.171600,1768615
2019-01-18,98.610001,100.760002,98.500000,100.559998,96.730293,4269044
2019-01-21,100.300003,100.980003,100.080002,100.760002,96.922676,1274343
2019-01-22,100.099998,100.180000,98.620003,99.430000,95.643326,2155155
2019-01-23,98.949997,99.430000,98.260002,98.650002,94.893036,1907984
2019-01-24,98.650002,99.550003,98.110001,99.000000,95.229706,2141726
2019-01-25,99.769997,101.279999,99.699997,100.320000,96.499435,2543386
2019-01-28,100.000000,100.599998,99.489998,100.019997,96.210854,2110137
2019-01-29,100.000000,100.860001,99.360001,100.519997,96.691811,2418682
2019-01-30,100.000000,100.300003,98.190002,99.779999,95.979996,3871960
2019-01-31,96.150002,97.419998,94.839996,95.779999,95.779999,4034224
2019-02-01,95.620003,95.889999,94.760002,95.620003,95.620003,3355859
2019-02-04,95.510002,95.989998,94.000000,95.000000,95.000000,2278285
2019-02-05,95.050003,97.190002,95.000000,96.330002,96.330002,2987767
2019-02-06,95.800003,96.199997,95.370003,95.410004,95.410004,2308912
2019-02-07,94.690002,95.120003,92.739998,92.790001,92.790001,3367020
2019-02-08,92.500000,92.809998,90.849998,91.519997,91.519997,3072284
2019-02-11,92.029999,92.620003,91.610001,92.250000,92.250000,1875646
2019-02-12,93.000000,93.190002,92.150002,92.230003,92.230003,1754885
2019-02-13,92.519997,92.919998,91.839996,92.080002,92.080002,2010739
2019-02-14,92.889999,93.930000,92.250000,92.250000,92.250000,2628915
2019-02-15,92.099998,94.860001,91.820000,94.620003,94.620003,3201676
2019-02-18,94.250000,94.519997,93.510002,93.900002,93.900002,1501995
2019-02-19,93.769997,94.139999,93.139999,94.050003,94.050003,1822783
2019-02-20,93.839996,94.900002,93.839996,94.599998,94.599998,1807561
2019-02-21,94.949997,95.120003,94.040001,94.440002,94.440002,1635764
2019-02-22,94.760002,96.209999,94.419998,95.839996,95.839996,2479682
2019-02-25,96.480003,97.029999,95.889999,96.570000,96.570000,2201895
2019-02-26,97.000000,98.690002,96.879997,98.129997,98.129997,3031868
2019-02-27,97.610001,97.809998,96.260002,96.680000,96.680000,2223442
2019-02-28,95.910004,96.339996,95.300003,96.129997,96.129997,2503625
2019-03-01,96.900002,97.830002,96.620003,96.940002,96.940002,2208669
2019-03-04,97.400002,97.970001,97.050003,97.419998,97.419998,1892919
2019-03-05,97.250000,97.320000,96.519997,97.220001,97.220001,1711213
2019-03-06,96.830002,97.879997,96.660004,97.220001,97.220001,1364440
2019-03-07,96.980003,97.279999,95.809998,96.449997,96.449997,1842198
2019-03-08,95.870003,96.050003,94.599998,95.139999,95.139999,2214146
2019-03-11,95.349998,95.779999,94.680000,95.779999,95.779999,1444267
2019-03-12,96.400002,96.540001,95.769997,96.110001,96.110001,1836325
2019-03-13,95.930000,96.290001,95.529999,96.160004,96.160004,1917223
2019-03-14,96.250000,97.339996,96.150002,96.839996,96.839996,2014203
2019-03-15,97.290001,98.360001,96.419998,97.980003,97.980003,7608145
2019-03-18,98.209999,98.629997,97.690002,97.980003,97.980003,1775036
2019-03-19,98.500000,99.949997,98.099998,99.500000,99.500000,2250203
2019-03-20,99.349998,99.870003,97.019997,97.349998,97.349998,2677928
2019-03-21,97.010002,99.919998,96.959999,98.410004,98.410004,2624747
2019-03-22,98.510002,98.779999,94.919998,95.279999,95.279999,3021818
2019-03-25,94.809998,95.599998,94.440002,94.900002,94.900002,1522152
2019-03-26,95.099998,95.300003,94.199997,94.779999,94.779999,1458405
2019-03-27,94.760002,96.029999,94.419998,95.570000,95.570000,1900057
2019-03-28,95.720001,96.019997,95.000000,95.000000,95.000000,1274961
2019-03-29,95.919998,96.519997,95.239998,95.940002,95.940002,2043903
2019-04-01,96.860001,98.139999,96.790001,97.949997,97.949997,2005583
2019-04-02,98.150002,99.570000,97.820000,99.169998,99.169998,2110987
2019-04-03,99.989998,101.080002,99.820000,100.699997,100.699997,2561376
2019-04-04,100.279999,101.480003,99.809998,100.980003,100.980003,1489806
2019-04-05,100.820000,102.180000,100.800003,102.139999,102.139999,1942939
2019-04-08,101.980003,102.440002,101.519997,102.019997,102.019997,1513846
2019-04-09,101.720001,101.980003,100.599998,100.699997,100.699997,2032107
2019-04-10,100.739998,101.760002,100.739998,101.580002,101.580002,1261682
2019-04-11,102.019997,102.980003,101.440002,102.440002,102.440002,1778913
2019-04-12,102.320000,103.919998,102.059998,103.860001,103.860001,2029585
2019-04-15,103.860001,103.940002,102.959999,103.739998,103.739998,1115279
2019-04-16,103.699997,104.879997,103.500000,104.540001,104.540001,1822630
2019-04-17,104.800003,106.160004,104.459999,105.839996,105.839996,2546541
2019-04-18,105.839996,107.040001,105.559998,106.500000,106.500000,3103672
2019-04-23,106.400002,106.559998,105.419998,105.680000,105.680000,1505861
2019-04-24,105.180000,106.279999,104.760002,105.620003,105.620003,1730081
2019-04-25,105.160004,105.820000,104.919998,105.639999,105.639999,1652160
2019-04-26,105.639999,105.660004,104.959999,105.300003,105.300003,1397792
2019-04-29,105.059998,105.860001,104.500000,105.860001,105.860001,1335136
2019-04-30,105.559998,107.419998,105.379997,106.739998,106.739998,2356669
2019-05-02,106.500000,106.739998,105.180000,105.339996,105.339996,1674097
2019-05-03,104.959999,106.180000,104.879997,105.760002,105.760002,1331637
2019-05-06,103.120003,104.959999,102.800003,104.599998,104.599998,2089772
2019-05-07,105.000000,105.099998,102.059998,102.480003,102.480003,2540851
2019-05-08,107.000000,108.099998,105.699997,107.160004,107.160004,4423925
2019-05-09,106.300003,107.040001,105.260002,105.279999,105.279999,2638011
2019-05-10,106.000000,107.720001,105.820000,107.019997,107.019997,3065899
2019-05-13,107.500000,107.580002,104.500000,104.779999,104.779999,2259666
2019-05-14,105.019997,106.059998,105.019997,106.040001,106.040001,1789103
2019-05-15,106.080002,106.900002,104.639999,106.680000,106.680000,2231066
2019-05-16,106.099998,108.660004,106.080002,108.660004,108.660004,2390122
2019-05-17,108.660004,108.839996,106.779999,107.419998,107.419998,2764489
2019-05-20,107.800003,108.080002,105.279999,105.500000,105.500000,2272333
2019-05-21,108.000000,108.080002,106.800003,107.220001,107.220001,2570742
2019-05-22,106.620003,107.059998,105.419998,106.540001,106.540001,1793152
2019-05-23,105.820000,106.199997,103.639999,103.699997,103.699997,2878776
2019-05-24,104.500000,106.059998,104.379997,105.220001,105.220001,1779664
2019-05-27,106.000000,106.160004,105.300003,105.300003,105.300003,694721
2019-05-28,105.419998,105.820000,104.519997,105.300003,105.300003,2055899
2019-05-29,104.300003,104.800003,102.559998,102.839996,102.839996,2198711
2019-05-30,103.699997,103.959999,102.860001,103.120003,103.120003,1011217
2019-05-31,102.099998,102.360001,100.919998,101.440002,101.440002,2177347
2019-06-03,101.000000,102.540001,100.120003,102.419998,102.419998,1946240
2019-06-04,102.279999,104.620003,101.779999,104.279999,104.279999,2169368
2019-06-05,104.000000,105.220001,103.800003,104.480003,104.480003,1423371
2019-06-06,104.120003,105.099998,103.199997,103.580002,103.580002,1364440
2019-06-07,103.839996,104.639999,103.639999,104.239998,104.239998,1569148
2019-06-11,104.879997,106.480003,104.440002,105.559998,105.559998,1994084
2019-06-12,104.820000,105.699997,104.720001,105.019997,105.019997,1289941
2019-06-13,104.620003,105.760002,104.540001,105.180000,105.180000,1205604
2019-06-14,105.019997,105.139999,103.720001,104.019997,104.019997,1302263
2019-06-17,104.080002,104.260002,103.000000,103.419998,103.419998,1244009
2019-06-18,102.919998,106.139999,102.559998,105.800003,105.800003,2582672
2019-06-19,105.940002,106.760002,105.739998,106.279999,106.279999,1521622
2019-06-20,107.000000,107.519997,106.459999,106.459999,106.459999,1928564
2019-06-21,106.239998,107.279999,105.419998,105.739998,105.739998,5717826
2019-06-24,106.040001,106.459999,105.739998,106.059998,106.059998,1591759
2019-06-25,105.739998,106.360001,104.800003,104.800003,104.800003,2047692
2019-06-26,104.620003,104.680000,102.699997,103.739998,103.739998,2640582
2019-06-27,103.980003,104.139999,102.699997,103.540001,103.540001,1592198
2019-06-28,103.739998,104.900002,103.419998,104.599998,104.599998,2207268
2019-07-01,105.500000,106.339996,105.279999,106.000000,106.000000,1741145
2019-07-02,106.000000,106.339996,105.000000,105.000000,105.000000,1711799
2019-07-03,105.019997,105.379997,104.379997,105.379997,105.379997,1639340
2019-07-04,105.320000,105.639999,105.099998,105.540001,105.540001,1059380
2019-07-05,104.879997,104.900002,101.559998,102.440002,102.440002,3164871
2019-07-08,102.419998,102.900002,100.699997,101.480003,101.480003,2065987
2019-07-09,100.779999,101.519997,99.900002,101.300003,101.300003,2635562
2019-07-10,101.099998,101.879997,100.400002,100.779999,100.779999,2103416
2019-07-11,101.199997,101.559998,100.900002,101.519997,101.519997,319745
